,concept,overall,last_quarter,first_quarter,subject,overall_percentile,last_quarter_percentile,last_quarter_difference,human_last_quarter_median
97,hg46,0.6511627906976745,0.7727272727272727,0.45454545454545453,gemma_2b-it,3.8461538461538463,11.538461538461538,-0.045454545454545525,0.8181818181818182
98,hg51,0.7974683544303798,0.9,0.75,gemma_2b-it,8.695652173913043,65.21739130434783,0.0,0.9
99,hg55,0.7051282051282052,0.75,0.6,gemma_2b-it,8.333333333333334,20.833333333333336,-0.17500000000000004,0.925
100,hg42,0.6867469879518072,0.8095238095238095,0.47619047619047616,gemma_2b-it,9.090909090909092,27.272727272727273,-0.04761904761904756,0.8571428571428571
101,hg52,0.8987341772151899,0.95,0.75,gemma_2b-it,31.81818181818182,95.45454545454547,0.0,0.95
102,hg45,0.625,0.5,0.7272727272727273,gemma_2b-it,39.130434782608695,26.08695652173913,-0.15217391304347827,0.6521739130434783
103,hg78,0.5333333333333333,0.6521739130434783,0.43478260869565216,gemma_2b-it,8.695652173913043,8.695652173913043,-0.34782608695652173,1.0
104,hg41,0.6986301369863014,0.8947368421052632,0.5263157894736842,gemma_2b-it,54.16666666666667,70.83333333333334,0.02631578947368418,0.868421052631579
105,hg56,0.6029411764705882,0.7647058823529411,0.47058823529411764,gemma_2b-it,12.0,56.0,0.042483660130718914,0.7222222222222222
106,hg88,0.4772727272727273,0.3181818181818182,0.5454545454545454,gemma_2b-it,9.523809523809524,9.523809523809524,-0.2905138339920949,0.6086956521739131
107,hg35,0.7647058823529411,0.9411764705882353,0.6470588235294118,gemma_2b-it,21.73913043478261,34.78260869565217,-0.0032679738562091387,0.9444444444444444
108,hg22,0.8611111111111112,0.9444444444444444,0.7777777777777778,gemma_2b-it,45.45454545454546,36.36363636363637,-0.05555555555555558,1.0
109,hg08,0.6027397260273972,0.5263157894736842,0.5263157894736842,gemma_2b-it,12.0,4.0,-0.4736842105263158,1.0
110,hg26,0.6923076923076923,0.8,0.45,gemma_2b-it,14.285714285714285,52.38095238095238,0.0,0.8
111,hg31,0.5487804878048781,0.6190476190476191,0.3333333333333333,gemma_2b-it,8.0,8.0,-0.33333333333333326,0.9523809523809523
0,hg34,0.6341463414634146,0.7272727272727273,0.6,gpt2_xl,16.0,40.0,-0.0505050505050505,0.7777777777777778
1,hg50,0.8478260869565217,0.9166666666666666,0.7272727272727273,gpt2_xl,54.16666666666667,45.833333333333336,-0.05701754385964908,0.9736842105263157
2,hg93,0.75,0.9166666666666666,0.25,gpt2_xl,22.72727272727273,54.54545454545455,0.016666666666666607,0.9
3,hg104,0.6410256410256411,0.5454545454545454,0.875,gpt2_xl,37.5,12.5,-0.3295454545454546,0.875
4,hg71,0.9545454545454546,1.0,1.0,gpt2_xl,95.23809523809524,100.0,0.050000000000000044,0.95
5,hg16,0.5294117647058824,0.4,0.5,gpt2_xl,22.72727272727273,13.636363636363637,-0.5411764705882353,0.9411764705882353
6,hg17,0.813953488372093,0.8333333333333334,0.6666666666666666,gpt2_xl,76.19047619047619,52.38095238095238,0.023809523809523836,0.8095238095238095
7,hg43,0.7727272727272727,0.5833333333333334,0.8181818181818182,gpt2_xl,4.545454545454546,0.0,-0.25,0.8333333333333334
8,hg91,0.8367346938775511,0.8461538461538461,0.5833333333333334,gpt2_xl,72.72727272727273,54.54545454545455,0.02006688963210701,0.8260869565217391
9,hg40,0.5652173913043478,0.5833333333333334,0.5833333333333334,gpt2_xl,17.391304347826086,17.391304347826086,-0.16666666666666663,0.75
10,hg46,0.6458333333333334,0.6363636363636364,0.5833333333333334,gpt2_xl,3.8461538461538463,0.0,-0.18181818181818188,0.8181818181818182
11,hg47,0.7346938775510204,0.5384615384615384,0.6923076923076923,gpt2_xl,78.26086956521739,8.695652173913043,-0.22344322344322343,0.7619047619047619
12,hg76,0.6739130434782609,0.9166666666666666,0.3333333333333333,gpt2_xl,81.81818181818183,95.45454545454547,0.337719298245614,0.5789473684210527
13,hg72,0.6511627906976745,0.5833333333333334,0.7,gpt2_xl,21.73913043478261,8.695652173913043,-0.16666666666666663,0.75
14,hg29,0.6829268292682927,0.45454545454545453,0.9,gpt2_xl,21.73913043478261,0.0,-0.5454545454545454,1.0
15,hg28,0.5714285714285714,0.75,0.4166666666666667,gpt2_xl,13.043478260869565,47.826086956521735,-0.19999999999999996,0.95
16,hg58,0.5476190476190477,0.7272727272727273,0.3333333333333333,gpt2_xl,8.695652173913043,34.78260869565217,-0.009569377990430561,0.7368421052631579
17,hg102,0.46938775510204084,0.38461538461538464,0.5454545454545454,gpt2_xl,25.0,16.666666666666668,-0.1653846153846154,0.55
18,hg95,0.9024390243902439,1.0,1.0,gpt2_xl,30.43478260869565,100.0,0.0,1.0
19,hg37,0.55,0.6363636363636364,0.5,gpt2_xl,5.0,20.0,-0.2247474747474748,0.8611111111111112
20,hg08,0.6904761904761905,1.0,0.6,gpt2_xl,16.0,100.0,0.0,1.0
21,hg66,0.6363636363636364,0.4444444444444444,0.375,gpt2_xl,52.17391304347826,30.43478260869565,-0.20261437908496738,0.6470588235294118
22,hg10,0.6153846153846154,0.5454545454545454,0.5,gpt2_xl,0.0,0.0,-0.4545454545454546,1.0
23,hg79,0.4,0.5,0.6,gpt2_xl,0.0,0.0,-0.5,1.0
24,hg63,0.574468085106383,0.46153846153846156,0.9090909090909091,gpt2_xl,32.0,8.0,-0.5384615384615384,1.0
25,hg78,0.7636363636363637,0.7692307692307693,0.8,gpt2_xl,17.391304347826086,13.043478260869565,-0.23076923076923073,1.0
26,hg19,0.6486486486486487,0.7,0.875,gpt2_xl,13.636363636363637,13.636363636363637,-0.30000000000000004,1.0
27,hg04,0.7727272727272727,0.6666666666666666,1.0,gpt2_xl,9.090909090909092,4.545454545454546,-0.33333333333333337,1.0
28,hg61,0.7380952380952381,0.9090909090909091,0.6363636363636364,gpt2_xl,59.09090909090909,63.63636363636364,0.26203208556149726,0.6470588235294118
29,hg11,0.8888888888888888,0.7777777777777778,0.7142857142857143,gpt2_xl,27.272727272727273,0.0,-0.2222222222222222,1.0
30,hg18,0.4883720930232558,0.5454545454545454,0.5454545454545454,gpt2_xl,0.0,0.0,-0.4545454545454546,1.0
31,hg48,0.8421052631578947,0.8,0.6666666666666666,gpt2_xl,83.33333333333334,41.66666666666667,-0.05294117647058816,0.8529411764705882
32,hg98,0.6,0.5454545454545454,0.3,gpt2_xl,13.043478260869565,13.043478260869565,-0.28787878787878796,0.8333333333333334
33,hg89,0.7073170731707317,0.9090909090909091,0.4444444444444444,gpt2_xl,31.81818181818182,72.72727272727273,0.1471861471861472,0.7619047619047619
34,hg49,0.5333333333333333,0.6363636363636364,0.3333333333333333,gpt2_xl,4.545454545454546,54.54545454545455,0.031100478468899517,0.6052631578947368
35,hg55,0.6739130434782609,0.6666666666666666,0.6363636363636364,gpt2_xl,4.166666666666667,12.5,-0.2583333333333334,0.925
36,hg03,0.6122448979591837,0.6666666666666666,0.5,gpt2_xl,4.0,4.0,-0.33333333333333337,1.0
37,hg06,0.5476190476190477,0.45454545454545453,0.5,gpt2_xl,8.695652173913043,4.3478260869565215,-0.5454545454545454,1.0
38,hg107,0.6666666666666666,0.7272727272727273,0.5555555555555556,gpt2_xl,52.17391304347826,47.826086956521735,-0.022727272727272707,0.75
39,hg86,0.75,0.9090909090909091,0.5,gpt2_xl,21.73913043478261,26.08695652173913,-0.09090909090909094,1.0
40,hg82,0.4375,0.7,0.6666666666666666,gpt2_xl,0.0,4.166666666666667,-0.30000000000000004,1.0
41,hg32,0.5555555555555556,0.6666666666666666,0.42857142857142855,gpt2_xl,4.166666666666667,16.666666666666668,-0.3055555555555556,0.9722222222222222
42,hg67,0.627906976744186,0.36363636363636365,0.4,gpt2_xl,36.36363636363637,4.545454545454546,-0.2863636363636364,0.65
43,hg110,0.8409090909090909,1.0,1.0,gpt2_xl,76.0,100.0,0.368421052631579,0.631578947368421
44,hg05,0.75,0.9285714285714286,0.8333333333333334,gpt2_xl,4.166666666666667,12.5,-0.0714285714285714,1.0
45,hg87,0.4782608695652174,0.5,0.45454545454545453,gpt2_xl,0.0,5.2631578947368425,-0.5,1.0
46,hg60,0.5,0.5454545454545454,0.5714285714285714,gpt2_xl,12.5,8.333333333333334,-0.4282296650717703,0.9736842105263157
47,hg83,0.5652173913043478,0.6666666666666666,0.25,gpt2_xl,4.545454545454546,0.0,-0.33333333333333337,1.0
48,hg07,0.8125,0.8461538461538461,0.9090909090909091,gpt2_xl,18.181818181818183,9.090909090909092,-0.15384615384615385,1.0
49,hg65,0.9333333333333333,0.9166666666666666,1.0,gpt2_xl,95.23809523809524,61.904761904761905,0.02777777777777779,0.8888888888888888
50,hg53,0.9411764705882353,0.8888888888888888,1.0,gpt2_xl,95.65217391304347,13.043478260869565,-0.11111111111111116,1.0
51,hg57,0.6744186046511628,0.6363636363636364,0.7272727272727273,gpt2_xl,66.66666666666667,41.66666666666667,-0.04784688995215314,0.6842105263157895
52,hg01,1.0,1.0,1.0,gpt2_xl,100.00000000000001,100.00000000000001,0.0,1.0
53,hg52,1.0,1.0,1.0,gpt2_xl,100.00000000000001,100.00000000000001,0.050000000000000044,0.95
54,hg33,0.7659574468085106,0.9166666666666666,0.6666666666666666,gpt2_xl,4.761904761904762,28.57142857142857,-0.02777777777777779,0.9444444444444444
55,hg38,0.6078431372549019,0.5,0.5384615384615384,gpt2_xl,52.0,48.0,-0.045454545454545414,0.5454545454545454
56,hg13,0.7105263157894737,0.8,0.4444444444444444,gpt2_xl,8.695652173913043,4.3478260869565215,-0.19999999999999996,1.0
57,hg112,0.6052631578947368,0.5555555555555556,0.4444444444444444,gpt2_xl,16.0,12.0,-0.3391812865497076,0.8947368421052632
58,hg99,0.6097560975609756,0.8181818181818182,0.4444444444444444,gpt2_xl,14.285714285714285,19.047619047619047,-0.18181818181818177,1.0
59,hg111,0.6140350877192983,0.4666666666666667,0.6,gpt2_xl,65.21739130434783,4.3478260869565215,-0.1420289855072464,0.6086956521739131
60,hg64,0.375,0.16666666666666666,0.6666666666666666,gpt2_xl,0.0,0.0,-0.5952380952380952,0.7619047619047619
61,hg12,0.625,0.5384615384615384,0.6363636363636364,gpt2_xl,13.043478260869565,4.3478260869565215,-0.46153846153846156,1.0
62,hg31,0.5217391304347826,0.5,0.7,gpt2_xl,8.0,4.0,-0.45238095238095233,0.9523809523809523
63,hg56,0.4878048780487805,0.36363636363636365,0.25,gpt2_xl,4.0,0.0,-0.35858585858585856,0.7222222222222222
64,hg81,0.6216216216216216,0.9,0.3333333333333333,gpt2_xl,9.523809523809524,42.857142857142854,-0.04117647058823526,0.9411764705882353
65,hg62,0.7906976744186046,0.7272727272727273,0.8,gpt2_xl,40.909090909090914,9.090909090909092,-0.17272727272727273,0.9
66,hg88,0.6792452830188679,0.6153846153846154,0.6153846153846154,gpt2_xl,61.904761904761905,52.38095238095238,0.006688963210702337,0.6086956521739131
67,hg27,0.6829268292682927,0.6363636363636364,1.0,gpt2_xl,26.08695652173913,8.695652173913043,-0.3136363636363636,0.95
68,hg02,1.0,1.0,1.0,gpt2_xl,100.0,100.0,0.0,1.0
69,hg54,0.9787234042553191,1.0,1.0,gpt2_xl,100.0,100.0,0.0,1.0
70,hg80,0.6666666666666666,0.5454545454545454,0.5454545454545454,gpt2_xl,23.80952380952381,0.0,-0.4545454545454546,1.0
71,hg84,0.8205128205128205,1.0,0.7,gpt2_xl,28.57142857142857,100.0,0.0,1.0
72,hg26,0.8444444444444444,0.8181818181818182,0.9166666666666666,gpt2_xl,52.38095238095238,52.38095238095238,0.018181818181818188,0.8
73,hg39,0.8461538461538461,0.9,0.7777777777777778,gpt2_xl,60.0,55.0,0.0,0.9
74,hg85,0.5853658536585366,0.7272727272727273,0.4,gpt2_xl,8.695652173913043,13.043478260869565,-0.2727272727272727,1.0
75,hg30,0.7954545454545454,1.0,0.8181818181818182,gpt2_xl,38.095238095238095,100.0,0.052631578947368474,0.9473684210526315
76,hg90,0.6,0.6363636363636364,0.6,gpt2_xl,38.095238095238095,52.38095238095238,0.004784688995215336,0.631578947368421
77,hg25,0.6086956521739131,0.45454545454545453,0.6666666666666666,gpt2_xl,9.090909090909092,4.545454545454546,-0.5454545454545454,1.0
78,hg105,0.6595744680851063,0.36363636363636365,0.6923076923076923,gpt2_xl,45.45454545454546,4.545454545454546,-0.5311004784688995,0.8947368421052632
79,hg22,0.8611111111111112,0.9,0.8571428571428571,gpt2_xl,45.45454545454546,36.36363636363637,-0.09999999999999998,1.0
80,hg20,0.7837837837837838,0.8,0.8,gpt2_xl,4.3478260869565215,0.0,-0.19999999999999996,1.0
81,hg44,0.5476190476190477,0.7272727272727273,0.5,gpt2_xl,12.0,76.0,0.07727272727272727,0.65
82,hg94,0.7441860465116279,0.6363636363636364,0.6363636363636364,gpt2_xl,18.181818181818183,4.545454545454546,-0.36363636363636365,1.0
83,hg23,0.6521739130434783,0.6666666666666666,0.6666666666666666,gpt2_xl,4.545454545454546,4.545454545454546,-0.33333333333333337,1.0
84,hg14,0.5714285714285714,0.6923076923076923,0.5384615384615384,gpt2_xl,9.523809523809524,14.285714285714285,-0.3076923076923077,1.0
85,hg103,0.6486486486486487,0.8,0.625,gpt2_xl,77.27272727272728,81.81818181818183,0.27368421052631586,0.5263157894736842
86,hg35,0.5714285714285714,0.6666666666666666,0.375,gpt2_xl,4.3478260869565215,8.695652173913043,-0.2777777777777778,0.9444444444444444
87,hg73,0.6666666666666666,0.75,0.6666666666666666,gpt2_xl,57.14285714285714,61.904761904761905,0.06578947368421051,0.6842105263157895
88,hg106,0.5714285714285714,0.45454545454545453,0.6923076923076923,gpt2_xl,0.0,4.0,-0.29545454545454547,0.75
89,hg15,0.5714285714285714,0.7272727272727273,0.6666666666666666,gpt2_xl,21.05263157894737,36.8421052631579,-0.22272727272727266,0.95
90,hg45,0.4791666666666667,0.5384615384615384,0.5454545454545454,gpt2_xl,0.0,30.43478260869565,-0.11371237458193983,0.6521739130434783
91,hg09,0.8297872340425532,0.8333333333333334,0.8181818181818182,gpt2_xl,13.043478260869565,4.3478260869565215,-0.16666666666666663,1.0
92,hg92,0.7045454545454546,0.75,0.6,gpt2_xl,8.333333333333334,4.166666666666667,-0.19999999999999996,0.95
93,hg101,0.46153846153846156,0.6,0.2222222222222222,gpt2_xl,0.0,36.36363636363637,-0.03888888888888886,0.6388888888888888
94,hg96,0.9069767441860465,0.9090909090909091,0.9090909090909091,gpt2_xl,30.0,5.0,-0.09090909090909094,1.0
95,hg59,0.5813953488372093,0.5454545454545454,0.45454545454545453,gpt2_xl,27.272727272727273,4.545454545454546,-0.4545454545454546,1.0
96,hg21,0.75,0.9090909090909091,0.7,gpt2_xl,20.0,28.0,-0.09090909090909094,1.0
97,hg36,0.717948717948718,0.7272727272727273,0.5,gpt2_xl,80.95238095238095,71.42857142857143,0.09569377990430628,0.631578947368421
98,hg74,0.5740740740740741,0.46153846153846156,0.5714285714285714,gpt2_xl,47.826086956521735,17.391304347826086,-0.20512820512820507,0.6666666666666666
99,hg24,0.8536585365853658,0.9090909090909091,0.9,gpt2_xl,27.272727272727273,9.090909090909092,-0.09090909090909094,1.0
100,hg97,0.7073170731707317,0.7,0.8,gpt2_xl,45.45454545454546,27.272727272727273,-0.10000000000000009,0.8
101,hg70,0.6097560975609756,0.8181818181818182,0.5555555555555556,gpt2_xl,45.45454545454546,63.63636363636364,0.1515151515151516,0.6666666666666666
102,hg77,0.7446808510638298,0.6666666666666666,0.8333333333333334,gpt2_xl,9.090909090909092,9.090909090909092,-0.33333333333333337,1.0
103,hg100,0.5526315789473685,0.6,0.6,gpt2_xl,14.285714285714285,14.285714285714285,-0.28888888888888886,0.8888888888888888
104,hg108,0.5116279069767442,0.5454545454545454,0.4,gpt2_xl,28.0,36.0,-0.10160427807486638,0.6470588235294118
105,hg42,0.82,1.0,0.7692307692307693,gpt2_xl,63.63636363636364,100.00000000000001,0.1428571428571429,0.8571428571428571
106,hg69,0.675,0.7272727272727273,0.5555555555555556,gpt2_xl,12.5,12.5,-0.2727272727272727,1.0
107,hg109,0.7894736842105263,1.0,0.625,gpt2_xl,16.0,100.0,0.15000000000000002,0.85
108,hg51,0.8043478260869565,0.7272727272727273,0.6363636363636364,gpt2_xl,8.695652173913043,4.3478260869565215,-0.17272727272727273,0.9
109,hg68,0.4634146341463415,0.36363636363636365,0.5,gpt2_xl,12.0,16.0,-0.1863636363636364,0.55
110,hg41,0.7111111111111111,0.75,0.7272727272727273,gpt2_xl,54.16666666666667,33.333333333333336,-0.11842105263157898,0.868421052631579
111,hg75,0.575,0.4444444444444444,0.9,gpt2_xl,44.0,12.0,-0.23976608187134507,0.6842105263157895
0,hg69,0.881578947368421,1.0,0.631578947368421,llama2_70b,25.0,100.0,0.0,1.0
1,hg28,0.6962025316455697,0.7,0.75,llama2_70b,39.130434782608695,34.78260869565217,-0.25,0.95
2,hg17,0.8148148148148148,0.9523809523809523,0.6666666666666666,llama2_70b,80.95238095238095,66.66666666666667,0.1428571428571428,0.8095238095238095
3,hg35,0.75,0.9411764705882353,0.4117647058823529,llama2_70b,21.73913043478261,34.78260869565217,-0.0032679738562091387,0.9444444444444444
4,hg08,0.8493150684931506,0.9473684210526315,0.8421052631578947,llama2_70b,32.0,16.0,-0.052631578947368474,1.0
5,hg20,0.8356164383561644,1.0,0.6842105263157895,llama2_70b,13.043478260869565,100.0,0.0,1.0
6,hg49,0.4594594594594595,0.47368421052631576,0.3157894736842105,llama2_70b,4.545454545454546,36.36363636363637,-0.13157894736842107,0.6052631578947368
7,hg89,0.691358024691358,0.7142857142857143,0.6190476190476191,llama2_70b,22.72727272727273,45.45454545454546,-0.04761904761904756,0.7619047619047619
8,hg76,0.726027397260274,0.7368421052631579,0.47368421052631576,llama2_70b,95.45454545454547,72.72727272727273,0.1578947368421052,0.5789473684210527
9,hg109,0.8461538461538461,0.75,0.85,llama2_70b,52.0,8.0,-0.09999999999999998,0.85
10,hg70,0.5428571428571428,0.5,0.5,llama2_70b,22.72727272727273,18.181818181818183,-0.16666666666666663,0.6666666666666666
11,hg48,0.8059701492537313,1.0,0.8235294117647058,llama2_70b,62.50000000000001,100.0,0.1470588235294118,0.8529411764705882
12,hg105,0.6666666666666666,0.7777777777777778,0.6666666666666666,llama2_70b,50.00000000000001,31.81818181818182,-0.11695906432748537,0.8947368421052632
13,hg67,0.6455696202531646,0.75,0.45,llama2_70b,45.45454545454546,86.36363636363637,0.09999999999999998,0.65
14,hg03,0.8170731707317073,0.9047619047619048,0.7619047619047619,llama2_70b,4.0,12.0,-0.09523809523809523,1.0
15,hg16,0.6515151515151515,0.7058823529411765,0.6470588235294118,llama2_70b,40.909090909090914,31.81818181818182,-0.23529411764705876,0.9411764705882353
16,hg30,0.8333333333333334,0.8888888888888888,0.8888888888888888,llama2_70b,52.38095238095238,23.80952380952381,-0.05847953216374269,0.9473684210526315
17,hg01,0.9523809523809523,1.0,0.8125,llama2_70b,77.27272727272728,100.00000000000001,0.0,1.0
18,hg25,0.6521739130434783,0.7222222222222222,0.5555555555555556,llama2_70b,13.636363636363637,13.636363636363637,-0.2777777777777778,1.0
19,hg44,0.6923076923076923,0.65,0.6,llama2_70b,52.0,64.0,0.0,0.65
20,hg24,0.8289473684210527,0.9473684210526315,0.631578947368421,llama2_70b,18.181818181818183,9.090909090909092,-0.052631578947368474,1.0
21,hg60,0.6666666666666666,0.6842105263157895,0.42105263157894735,llama2_70b,45.833333333333336,41.66666666666667,-0.2894736842105262,0.9736842105263157
22,hg95,0.8513513513513513,0.8947368421052632,0.7368421052631579,llama2_70b,4.3478260869565215,8.695652173913043,-0.10526315789473684,1.0
23,hg55,0.7692307692307693,0.7,0.75,llama2_70b,25.0,16.666666666666668,-0.2250000000000001,0.925
24,hg33,0.7681159420289855,0.9444444444444444,0.7222222222222222,llama2_70b,4.761904761904762,61.904761904761905,0.0,0.9444444444444444
25,hg68,0.5641025641025641,0.4,0.5,llama2_70b,44.0,24.0,-0.15000000000000002,0.55
26,hg66,0.625,0.625,0.5625,llama2_70b,52.17391304347826,47.826086956521735,-0.022058823529411797,0.6470588235294118
27,hg51,0.8354430379746836,0.95,0.7,llama2_70b,21.73913043478261,69.56521739130434,0.04999999999999993,0.9
28,hg94,0.8888888888888888,0.9523809523809523,0.9047619047619048,llama2_70b,77.27272727272728,45.45454545454546,-0.04761904761904767,1.0
29,hg82,0.639344262295082,1.0,0.375,llama2_70b,16.666666666666668,100.0,0.0,1.0
30,hg15,0.5974025974025974,0.6,0.6,llama2_70b,31.578947368421055,36.8421052631579,-0.35,0.95
31,hg32,0.8285714285714286,0.8888888888888888,0.7777777777777778,llama2_70b,66.66666666666667,41.66666666666667,-0.08333333333333337,0.9722222222222222
32,hg62,0.7368421052631579,0.7894736842105263,0.5789473684210527,llama2_70b,18.181818181818183,9.090909090909092,-0.1105263157894737,0.9
33,hg65,0.8285714285714286,0.8888888888888888,0.7777777777777778,llama2_70b,28.57142857142857,61.904761904761905,0.0,0.8888888888888888
34,hg99,0.6615384615384615,0.8235294117647058,0.47058823529411764,llama2_70b,19.047619047619047,23.80952380952381,-0.17647058823529416,1.0
35,hg02,0.9487179487179487,1.0,0.8,llama2_70b,75.0,100.0,0.0,1.0
36,hg11,0.8831168831168831,0.95,0.85,llama2_70b,27.272727272727273,13.636363636363637,-0.050000000000000044,1.0
37,hg90,0.6111111111111112,0.7222222222222222,0.6111111111111112,llama2_70b,52.38095238095238,66.66666666666667,0.09064327485380119,0.631578947368421
38,hg37,0.6571428571428571,0.8888888888888888,0.5555555555555556,llama2_70b,35.0,60.0,0.02777777777777768,0.8611111111111112
39,hg96,0.9333333333333333,1.0,0.8421052631578947,llama2_70b,60.0,100.0,0.0,1.0
40,hg79,0.75,0.9090909090909091,0.4090909090909091,llama2_70b,9.523809523809524,14.285714285714285,-0.09090909090909094,1.0
41,hg72,0.7105263157894737,0.7894736842105263,0.5263157894736842,llama2_70b,78.26086956521739,52.17391304347826,0.03947368421052633,0.75
42,hg102,0.45569620253164556,0.6,0.5,llama2_70b,16.666666666666668,58.333333333333336,0.04999999999999993,0.55
43,hg50,0.8378378378378378,0.8947368421052632,0.7368421052631579,llama2_70b,54.16666666666667,45.833333333333336,-0.07894736842105254,0.9736842105263157
44,hg06,0.6923076923076923,0.95,0.45,llama2_70b,17.391304347826086,43.47826086956522,-0.050000000000000044,1.0
45,hg29,0.7692307692307693,0.8,0.75,llama2_70b,26.08695652173913,21.73913043478261,-0.19999999999999996,1.0
46,hg09,0.9102564102564102,0.95,0.85,llama2_70b,34.78260869565217,21.73913043478261,-0.050000000000000044,1.0
47,hg52,0.9493670886075949,0.8,1.0,llama2_70b,72.72727272727273,9.090909090909092,-0.1499999999999999,0.95
48,hg07,0.8333333333333334,0.95,0.75,llama2_70b,18.181818181818183,18.181818181818183,-0.050000000000000044,1.0
49,hg22,0.8888888888888888,1.0,0.6111111111111112,llama2_70b,45.45454545454546,100.00000000000001,0.0,1.0
50,hg100,0.6571428571428571,0.6111111111111112,0.5555555555555556,llama2_70b,38.095238095238095,14.285714285714285,-0.2777777777777777,0.8888888888888888
51,hg46,0.7674418604651163,0.8636363636363636,0.6818181818181818,llama2_70b,11.538461538461538,73.07692307692308,0.045454545454545414,0.8181818181818182
52,hg27,0.8289473684210527,0.9473684210526315,0.7368421052631579,llama2_70b,73.91304347826086,39.130434782608695,-0.0026315789473684292,0.95
53,hg107,0.6363636363636364,0.6,0.7,llama2_70b,52.17391304347826,34.78260869565217,-0.15000000000000002,0.75
54,hg106,0.782051282051282,0.8,0.6,llama2_70b,80.0,84.0,0.050000000000000044,0.75
55,hg108,0.6515151515151515,0.7058823529411765,0.7058823529411765,llama2_70b,72.0,68.0,0.05882352941176472,0.6470588235294118
56,hg111,0.550561797752809,0.5217391304347826,0.5217391304347826,llama2_70b,52.17391304347826,34.78260869565217,-0.08695652173913049,0.6086956521739131
57,hg110,0.7222222222222222,0.5,0.7222222222222222,llama2_70b,40.0,20.0,-0.13157894736842102,0.631578947368421
58,hg81,0.8,1.0,0.5294117647058824,llama2_70b,61.904761904761905,100.0,0.05882352941176472,0.9411764705882353
59,hg87,0.6447368421052632,0.7368421052631579,0.631578947368421,llama2_70b,10.526315789473685,15.789473684210527,-0.26315789473684215,1.0
60,hg74,0.4782608695652174,0.391304347826087,0.6521739130434783,llama2_70b,8.695652173913043,8.695652173913043,-0.27536231884057966,0.6666666666666666
61,hg61,0.609375,0.5,0.3125,llama2_70b,22.72727272727273,27.272727272727273,-0.1470588235294118,0.6470588235294118
62,hg42,0.7590361445783133,0.7619047619047619,0.7619047619047619,llama2_70b,27.272727272727273,13.636363636363637,-0.09523809523809523,0.8571428571428571
63,hg77,0.8591549295774648,0.8888888888888888,0.8333333333333334,llama2_70b,40.909090909090914,22.72727272727273,-0.11111111111111116,1.0
64,hg38,0.6071428571428571,0.5714285714285714,0.5714285714285714,llama2_70b,52.0,56.0,0.025974025974025983,0.5454545454545454
65,hg45,0.5568181818181818,0.6363636363636364,0.45454545454545453,llama2_70b,13.043478260869565,47.826086956521735,-0.015810276679841917,0.6521739130434783
66,hg43,0.7605633802816901,0.8333333333333334,0.7777777777777778,llama2_70b,4.545454545454546,63.63636363636364,0.0,0.8333333333333334
67,hg04,0.8571428571428571,1.0,0.7222222222222222,llama2_70b,9.090909090909092,100.00000000000001,0.0,1.0
68,hg31,0.5487804878048781,0.7619047619047619,0.47619047619047616,llama2_70b,8.0,8.0,-0.19047619047619047,0.9523809523809523
69,hg57,0.6081081081081081,0.5263157894736842,0.7368421052631579,llama2_70b,33.333333333333336,25.0,-0.1578947368421053,0.6842105263157895
70,hg47,0.7439024390243902,0.7142857142857143,0.6666666666666666,llama2_70b,82.6086956521739,47.826086956521735,-0.04761904761904756,0.7619047619047619
71,hg85,0.835820895522388,0.8235294117647058,0.6470588235294118,llama2_70b,39.130434782608695,17.391304347826086,-0.17647058823529416,1.0
72,hg101,0.5714285714285714,0.5555555555555556,0.5555555555555556,llama2_70b,22.72727272727273,36.36363636363637,-0.08333333333333326,0.6388888888888888
73,hg23,0.813953488372093,1.0,0.5,llama2_70b,9.090909090909092,100.00000000000001,0.0,1.0
74,hg36,0.6527777777777778,0.8888888888888888,0.3888888888888889,llama2_70b,38.095238095238095,95.23809523809524,0.2573099415204678,0.631578947368421
75,hg64,0.6049382716049383,0.47619047619047616,0.5714285714285714,llama2_70b,47.61904761904762,28.57142857142857,-0.2857142857142857,0.7619047619047619
76,hg40,0.5443037974683544,0.6,0.35,llama2_70b,13.043478260869565,21.73913043478261,-0.15000000000000002,0.75
77,hg14,0.7285714285714285,0.8333333333333334,0.6666666666666666,llama2_70b,19.047619047619047,28.57142857142857,-0.16666666666666663,1.0
78,hg63,0.5714285714285714,0.65,0.3,llama2_70b,32.0,28.0,-0.35,1.0
79,hg21,0.8607594936708861,0.9,0.7,llama2_70b,44.0,28.0,-0.09999999999999998,1.0
80,hg97,0.7532467532467533,0.7,0.65,llama2_70b,72.72727272727273,27.272727272727273,-0.10000000000000009,0.8
81,hg59,0.5211267605633803,0.4444444444444444,0.5,llama2_70b,13.636363636363637,4.545454545454546,-0.5555555555555556,1.0
82,hg56,0.6617647058823529,0.6470588235294118,0.5294117647058824,llama2_70b,28.0,32.0,-0.07516339869281041,0.7222222222222222
83,hg05,0.7640449438202247,1.0,0.34782608695652173,llama2_70b,4.166666666666667,100.0,0.0,1.0
84,hg58,0.6388888888888888,0.7777777777777778,0.6666666666666666,llama2_70b,52.17391304347826,56.52173913043478,0.040935672514619936,0.7368421052631579
85,hg112,0.5833333333333334,0.6666666666666666,0.6111111111111112,llama2_70b,16.0,24.0,-0.22807017543859653,0.8947368421052632
