,concept,listnum,first_quarter,last_quarter,id,overall
1158,hg44,L1,0.7,0.65,baf,0.6923076923076923
1159,hg44,L1,0.85,0.7,bhm,0.7948717948717948
1160,hg44,L1,0.65,0.35,bid,0.5512820512820513
1161,hg44,L1,0.7,0.55,biy,0.6153846153846154
1162,hg44,L1,0.65,0.45,blp,0.6410256410256411
1163,hg44,L1,0.65,0.55,blq,0.6538461538461539
1164,hg44,L1,0.6,0.6,bpf,0.6282051282051282
1165,hg44,L1,0.95,0.7,caf,0.8205128205128205
1166,hg44,L1,0.75,0.75,cch,0.7692307692307693
1167,hg44,L1,0.85,0.7,cdp,0.782051282051282
1168,hg44,L1,0.8,0.65,cfx,0.7692307692307693
1169,hg44,L1,0.9,0.6,cij,0.7435897435897436
1170,hg44,L1,0.85,0.6,clc,0.7435897435897436
1171,hg44,L1,0.35,0.55,cnz,0.4358974358974359
1172,hg44,L2,0.7,0.75,abw,0.7307692307692307
1173,hg44,L2,0.7,0.65,afk,0.7435897435897436
1174,hg44,L2,0.65,0.5,ahi,0.6666666666666666
1175,hg44,L2,0.6,0.5,aju,0.6025641025641025
1176,hg44,L2,0.65,0.7,aki,0.7307692307692307
1177,hg44,L2,0.8,0.6,anc,0.6410256410256411
1178,hg44,L2,0.55,0.65,asu,0.717948717948718
1179,hg44,L2,0.65,0.65,awf,0.7051282051282052
1180,hg44,L2,0.55,1.0,axz,0.8333333333333334
1181,hg44,L2,0.55,0.55,bfe,0.5512820512820513
1182,hg44,L2,0.6,0.35,bgi,0.46153846153846156
1183,hg44,L2,0.35,0.55,bkk,0.6410256410256411
1184,hg44,L2,0.65,0.65,bla,0.717948717948718
1185,hg44,L2,0.5,0.85,bnd,0.7307692307692307
1186,hg44,L2,0.55,0.55,bnk,0.6794871794871795
1187,hg44,L2,0.45,0.7,brw,0.6538461538461539
1188,hg44,L2,0.6,0.8,bxy,0.7435897435897436
1189,hg44,L2,0.45,0.6,byw,0.6282051282051282
1190,hg44,L2,0.65,0.55,bzr,0.7435897435897436
1191,hg44,L2,0.55,0.75,cai,0.7307692307692307
1192,hg44,L2,0.55,0.65,ceb,0.6410256410256411
1193,hg44,L2,0.5,0.65,cik,0.7051282051282052
1194,hg44,L2,0.65,0.7,cko,0.6538461538461539
1195,hg44,L2,0.45,0.65,cnk,0.5128205128205128
1196,hg17,L1,0.7,1.0,acq,0.8717948717948718
1197,hg17,L1,0.6,1.0,agu,0.8461538461538461
1198,hg17,L1,0.9,1.0,aia,0.9102564102564102
1199,hg17,L1,0.65,0.9,atb,0.7564102564102564
1200,hg17,L1,0.5,1.0,avz,0.6282051282051282
1201,hg17,L1,0.65,1.0,bch,0.8974358974358975
1202,hg17,L1,0.65,0.8,bgm,0.717948717948718
1203,hg17,L1,0.4,0.6,bld,0.4230769230769231
1204,hg17,L1,0.3,0.5,boj,0.44871794871794873
1205,hg17,L1,0.5,0.95,bpz,0.6794871794871795
1206,hg17,L1,0.6,0.8,bqq,0.6153846153846154
1207,hg17,L1,0.55,0.95,bqv,0.7564102564102564
1208,hg17,L1,0.6,1.0,bsa,0.8461538461538461
1209,hg17,L1,0.6,1.0,btf,0.7692307692307693
1210,hg17,L1,0.7,1.0,bty,0.7051282051282052
1211,hg17,L1,0.45,0.7,bvd,0.5897435897435898
1212,hg17,L1,0.65,0.95,bxu,0.7435897435897436
1213,hg17,L1,0.25,0.3,cby,0.3333333333333333
1214,hg17,L1,0.9,1.0,cch,0.7564102564102564
1215,hg17,L1,0.35,0.9,cct,0.717948717948718
1216,hg17,L1,0.5,0.85,cfe,0.6666666666666666
1217,hg17,L1,0.65,0.7,clc,0.6666666666666666
1218,hg17,L2,0.42857142857142855,0.8095238095238095,ahl,0.6419753086419753
1219,hg17,L2,0.8095238095238095,0.9047619047619048,ale,0.7654320987654321
1220,hg17,L2,0.6190476190476191,0.8095238095238095,amk,0.6296296296296297
1221,hg17,L2,0.3333333333333333,0.6190476190476191,aoc,0.5432098765432098
1222,hg17,L2,0.6190476190476191,1.0,apn,0.9012345679012346
1223,hg17,L2,0.5714285714285714,0.8571428571428571,aqg,0.5555555555555556
1224,hg17,L2,0.6190476190476191,1.0,aro,0.8888888888888888
1225,hg17,L2,0.23809523809523808,1.0,aue,0.8024691358024691
1226,hg17,L2,0.5238095238095238,0.6190476190476191,azp,0.5555555555555556
1227,hg17,L2,0.5238095238095238,1.0,bge,0.8271604938271605
1228,hg17,L2,0.42857142857142855,0.6666666666666666,bho,0.6296296296296297
1229,hg17,L2,0.5238095238095238,0.7619047619047619,bkp,0.6172839506172839
1230,hg17,L2,0.3333333333333333,0.6666666666666666,bsg,0.5679012345679012
1231,hg17,L2,0.38095238095238093,0.8095238095238095,bti,0.7037037037037037
1232,hg17,L2,0.3333333333333333,1.0,bup,0.7530864197530864
1233,hg17,L2,0.47619047619047616,0.6666666666666666,cbr,0.5432098765432098
1234,hg17,L2,0.38095238095238093,1.0,cik,0.8395061728395061
1235,hg17,L2,0.5714285714285714,0.6190476190476191,cka,0.5432098765432098
1236,hg17,L2,0.42857142857142855,1.0,cki,0.8148148148148148
1237,hg17,L2,0.5714285714285714,0.9523809523809523,cmp,0.6419753086419753
1238,hg17,L2,0.3333333333333333,0.6666666666666666,cmt,0.5802469135802469
1239,hg61,L1,0.42857142857142855,0.6190476190476191,abm,0.5432098765432098
1240,hg61,L1,0.8095238095238095,0.9523809523809523,ada,0.8765432098765432
1241,hg61,L1,0.47619047619047616,0.6190476190476191,adf,0.5802469135802469
1242,hg61,L1,0.47619047619047616,0.7619047619047619,aey,0.7037037037037037
1243,hg61,L1,0.5714285714285714,0.5714285714285714,agh,0.5925925925925926
1244,hg61,L1,0.2857142857142857,0.7142857142857143,ahw,0.654320987654321
1245,hg61,L1,0.3333333333333333,0.6190476190476191,alc,0.5925925925925926
1246,hg61,L1,0.38095238095238093,0.5238095238095238,atl,0.5061728395061729
1247,hg61,L1,0.6190476190476191,0.7142857142857143,aui,0.7407407407407407
1248,hg61,L1,0.7142857142857143,0.8571428571428571,azp,0.8395061728395061
1249,hg61,L1,0.5714285714285714,0.6666666666666666,bau,0.691358024691358
1250,hg61,L1,0.6666666666666666,0.9523809523809523,beg,0.8765432098765432
1251,hg61,L1,0.3333333333333333,0.5714285714285714,bgm,0.4691358024691358
1252,hg61,L1,0.5238095238095238,0.5238095238095238,bhr,0.5185185185185185
1253,hg61,L1,0.5238095238095238,0.47619047619047616,bkf,0.5679012345679012
1254,hg61,L1,0.6190476190476191,0.6666666666666666,blx,0.6296296296296297
1255,hg61,L1,0.5714285714285714,0.7142857142857143,bnp,0.6790123456790124
1256,hg61,L1,0.3333333333333333,0.42857142857142855,bpz,0.49382716049382713
1257,hg61,L1,0.7142857142857143,1.0,bsq,0.8641975308641975
1258,hg61,L1,0.6190476190476191,1.0,bwv,0.8765432098765432
1259,hg61,L1,0.6190476190476191,0.5714285714285714,cbb,0.6049382716049383
1260,hg61,L1,0.42857142857142855,0.6190476190476191,ccm,0.5308641975308642
1261,hg61,L1,0.5238095238095238,1.0,cjb,0.8271604938271605
1262,hg61,L2,0.5625,0.375,ace,0.609375
1263,hg61,L2,0.25,1.0,acq,0.78125
1264,hg61,L2,0.6875,0.5,agd,0.734375
1265,hg61,L2,0.8125,0.5625,agv,0.734375
1266,hg61,L2,0.6875,0.3125,ahb,0.609375
1267,hg61,L2,0.5,1.0,aia,0.8125
1268,hg61,L2,0.5,0.3125,aqg,0.578125
1269,hg61,L2,0.75,0.5,avx,0.65625
1270,hg61,L2,0.875,0.6875,axa,0.796875
1271,hg61,L2,0.3125,0.625,ayj,0.671875
1272,hg61,L2,0.8125,1.0,bas,0.859375
1273,hg61,L2,0.625,0.9375,bcr,0.78125
1274,hg61,L2,0.75,0.625,bey,0.71875
1275,hg61,L2,0.25,0.5625,biv,0.5625
1276,hg61,L2,0.75,0.375,bkx,0.625
1277,hg61,L2,0.8125,1.0,bls,0.890625
1278,hg61,L2,0.75,0.1875,bon,0.671875
1279,hg61,L2,0.3125,0.625,bqh,0.59375
1280,hg61,L2,0.875,1.0,brh,0.859375
1281,hg61,L2,0.6875,1.0,bty,0.90625
1282,hg61,L2,0.375,0.8125,cbd,0.6875
1283,hg61,L2,0.75,1.0,cmp,0.921875
1284,hg104,L1,0.47619047619047616,0.6666666666666666,abh,0.4880952380952381
1285,hg104,L1,0.5714285714285714,1.0,aog,0.8809523809523809
1286,hg104,L1,0.47619047619047616,1.0,aqq,0.8095238095238095
1287,hg104,L1,0.7619047619047619,0.9047619047619048,aqw,0.8928571428571429
1288,hg104,L1,0.6190476190476191,0.9523809523809523,azz,0.8690476190476191
1289,hg104,L1,0.5714285714285714,1.0,bcc,0.8928571428571429
1290,hg104,L1,0.6190476190476191,0.6190476190476191,bgt,0.5357142857142857
1291,hg104,L1,0.5238095238095238,0.23809523809523808,bjw,0.44047619047619047
1292,hg104,L1,0.5238095238095238,1.0,bnz,0.8452380952380952
1293,hg104,L1,0.6190476190476191,0.8571428571428571,brr,0.6547619047619048
1294,hg104,L1,0.6666666666666666,0.5238095238095238,bsf,0.5357142857142857
1295,hg104,L1,0.6666666666666666,1.0,bty,0.8809523809523809
1296,hg104,L1,0.6190476190476191,0.23809523809523808,bxd,0.5
1297,hg104,L1,0.5714285714285714,0.42857142857142855,bxn,0.47619047619047616
1298,hg104,L1,0.6190476190476191,1.0,bxu,0.9047619047619048
1299,hg104,L1,0.6666666666666666,1.0,byb,0.7738095238095238
1300,hg104,L1,0.42857142857142855,1.0,cah,0.7380952380952381
1301,hg104,L1,0.5714285714285714,0.8095238095238095,cec,0.6071428571428571
1302,hg104,L1,0.38095238095238093,0.8571428571428571,chb,0.6071428571428571
1303,hg104,L1,0.6666666666666666,1.0,cig,0.9166666666666666
1304,hg104,L1,0.6190476190476191,0.47619047619047616,cio,0.5119047619047619
1305,hg104,L1,0.6190476190476191,0.7619047619047619,ckr,0.6785714285714286
1306,hg104,L1,0.42857142857142855,1.0,cny,0.7380952380952381
1307,hg104,L2,0.631578947368421,1.0,ach,0.9078947368421053
1308,hg104,L2,0.3684210526315789,0.631578947368421,afs,0.5263157894736842
1309,hg104,L2,0.3157894736842105,0.8947368421052632,agw,0.6578947368421053
1310,hg104,L2,0.631578947368421,1.0,amz,0.8552631578947368
1311,hg104,L2,0.7894736842105263,1.0,aof,0.9078947368421053
1312,hg104,L2,0.21052631578947367,0.47368421052631576,avu,0.40789473684210525
1313,hg104,L2,0.3684210526315789,1.0,azp,0.8421052631578947
1314,hg104,L2,0.631578947368421,0.631578947368421,bag,0.618421052631579
1315,hg104,L2,0.631578947368421,0.7894736842105263,bar,0.6578947368421053
1316,hg104,L2,0.7368421052631579,1.0,bct,0.8289473684210527
1317,hg104,L2,0.3684210526315789,1.0,bgn,0.7894736842105263
1318,hg104,L2,0.5789473684210527,0.8947368421052632,bhm,0.6578947368421053
1319,hg104,L2,0.42105263157894735,0.7368421052631579,bng,0.618421052631579
1320,hg104,L2,0.631578947368421,0.631578947368421,bqq,0.618421052631579
1321,hg104,L2,0.5789473684210527,0.47368421052631576,bwz,0.5263157894736842
1322,hg104,L2,0.631578947368421,0.3157894736842105,byh,0.4868421052631579
1323,hg104,L2,0.47368421052631576,1.0,bzl,0.8421052631578947
1324,hg104,L2,0.5263157894736842,0.5263157894736842,cab,0.5
1325,hg104,L2,0.42105263157894735,0.6842105263157895,cak,0.6578947368421053
1326,hg104,L2,0.7894736842105263,1.0,cch,0.7894736842105263
1327,hg104,L2,0.631578947368421,1.0,ceb,0.7763157894736842
1328,hg104,L2,0.5789473684210527,1.0,cfw,0.8947368421052632
1329,hg104,L2,0.3684210526315789,0.5789473684210527,cjs,0.47368421052631576
1330,hg104,L2,0.5789473684210527,1.0,clc,0.75
1331,hg89,L2,0.3333333333333333,0.38095238095238093,aau,0.4074074074074074
1332,hg89,L2,0.6190476190476191,0.7619047619047619,abm,0.7407407407407407
1333,hg89,L2,0.6666666666666666,0.9523809523809523,ach,0.8271604938271605
1334,hg89,L2,0.6666666666666666,0.7142857142857143,acq,0.7407407407407407
1335,hg89,L2,0.5714285714285714,1.0,acx,0.7901234567901234
1336,hg89,L2,0.7142857142857143,0.6190476190476191,afs,0.7037037037037037
1337,hg89,L2,0.7142857142857143,0.42857142857142855,agw,0.6790123456790124
1338,hg89,L2,0.6190476190476191,0.6666666666666666,ank,0.6790123456790124
1339,hg89,L2,0.7142857142857143,0.7619047619047619,aok,0.7407407407407407
1340,hg89,L2,0.6666666666666666,0.7142857142857143,bct,0.7530864197530864
1341,hg89,L2,0.6190476190476191,0.5714285714285714,beo,0.7037037037037037
1342,hg89,L2,0.7142857142857143,0.7619047619047619,bgm,0.7777777777777778
1343,hg89,L2,0.5714285714285714,0.8571428571428571,bgn,0.7777777777777778
1344,hg89,L2,0.5714285714285714,0.7142857142857143,bij,0.691358024691358
1345,hg89,L2,0.7142857142857143,0.7619047619047619,blq,0.7407407407407407
1346,hg89,L2,0.7619047619047619,1.0,brh,0.9135802469135802
1347,hg89,L2,0.7142857142857143,1.0,bup,0.8765432098765432
1348,hg89,L2,0.7619047619047619,0.5714285714285714,bwx,0.6790123456790124
1349,hg89,L2,0.6666666666666666,1.0,bxu,0.9012345679012346
1350,hg89,L2,0.6666666666666666,0.8095238095238095,bzl,0.7654320987654321
1351,hg89,L2,0.7142857142857143,1.0,ceb,0.8888888888888888
1352,hg89,L2,0.7142857142857143,0.7142857142857143,ckr,0.7530864197530864
1353,hg89,L1,0.8,0.75,abz,0.7375
1354,hg89,L1,0.5,0.9,ads,0.7
1355,hg89,L1,0.7,0.5,afc,0.625
1356,hg89,L1,0.4,0.5,aib,0.475
1357,hg89,L1,0.8,0.75,alj,0.675
1358,hg89,L1,0.9,0.55,aml,0.725
1359,hg89,L1,0.8,0.4,azp,0.6625
1360,hg89,L1,0.55,0.25,bhx,0.5375
1361,hg89,L1,0.6,0.65,bib,0.6375
1362,hg89,L1,0.45,0.8,bko,0.65
1363,hg89,L1,0.7,0.45,bol,0.6125
1364,hg89,L1,0.6,0.4,bph,0.4875
1365,hg89,L1,0.65,0.7,bvj,0.6375
1366,hg89,L1,0.6,0.6,bvy,0.65
1367,hg89,L1,0.5,0.55,cab,0.3875
1368,hg89,L1,0.6,0.6,ccf,0.7375
1369,hg89,L1,0.75,0.4,cig,0.75
1370,hg89,L1,0.5,0.8,cki,0.7375
1371,hg89,L1,0.65,0.55,clc,0.65
1372,hg60,L1,0.75,1.0,abm,0.8311688311688312
1373,hg60,L1,0.7,1.0,afy,0.8441558441558441
1374,hg60,L1,0.85,0.5,agu,0.6233766233766234
1375,hg60,L1,0.65,1.0,aiz,0.8701298701298701
1376,hg60,L1,0.75,0.45,ane,0.5324675324675324
1377,hg60,L1,0.7,0.5,aog,0.5974025974025974
1378,hg60,L1,0.8,0.9,apc,0.7402597402597403
1379,hg60,L1,0.5,1.0,apo,0.7922077922077922
1380,hg60,L1,0.35,0.5,asx,0.38961038961038963
1381,hg60,L1,0.6,0.7,awm,0.6623376623376623
1382,hg60,L1,0.65,0.4,bdd,0.5714285714285714
1383,hg60,L1,0.75,1.0,bdf,0.8441558441558441
1384,hg60,L1,0.6,0.3,bfs,0.45454545454545453
1385,hg60,L1,0.6,0.55,bgk,0.5324675324675324
1386,hg60,L1,0.45,0.25,bma,0.38961038961038963
1387,hg60,L1,0.5,1.0,bty,0.8571428571428571
1388,hg60,L1,0.6,0.65,bwf,0.5584415584415584
1389,hg60,L1,0.6,0.9,bxc,0.6623376623376623
1390,hg60,L1,0.65,0.5,cbl,0.5584415584415584
1391,hg60,L1,0.7,1.0,cen,0.8311688311688312
1392,hg60,L1,0.5,1.0,chp,0.7922077922077922
1393,hg60,L1,0.8,0.4,cjx,0.5064935064935064
1394,hg60,L2,0.631578947368421,1.0,abn,0.9066666666666666
1395,hg60,L2,0.3684210526315789,0.5263157894736842,aew,0.5466666666666666
1396,hg60,L2,0.6842105263157895,1.0,aht,0.92
1397,hg60,L2,0.5789473684210527,0.8947368421052632,alb,0.84
1398,hg60,L2,0.7368421052631579,1.0,alg,0.9333333333333333
1399,hg60,L2,0.5789473684210527,0.5789473684210527,arh,0.5466666666666666
1400,hg60,L2,0.7894736842105263,1.0,azf,0.92
1401,hg60,L2,0.5789473684210527,0.5789473684210527,bgm,0.6533333333333333
1402,hg60,L2,0.631578947368421,1.0,bhm,0.8666666666666667
1403,hg60,L2,0.2631578947368421,0.631578947368421,bke,0.49333333333333335
1404,hg60,L2,0.2631578947368421,0.631578947368421,bkf,0.49333333333333335
1405,hg60,L2,0.631578947368421,0.5263157894736842,bkx,0.5866666666666667
1406,hg60,L2,0.5263157894736842,0.5789473684210527,blt,0.6
1407,hg60,L2,0.7894736842105263,1.0,boz,0.9466666666666667
1408,hg60,L2,0.6842105263157895,1.0,bqc,0.7866666666666666
1409,hg60,L2,0.47368421052631576,0.6842105263157895,bsp,0.64
1410,hg60,L2,0.5263157894736842,0.5789473684210527,bul,0.49333333333333335
1411,hg60,L2,0.631578947368421,1.0,bvk,0.9066666666666666
1412,hg60,L2,0.3157894736842105,0.631578947368421,bwo,0.5333333333333333
1413,hg60,L2,0.6842105263157895,1.0,bwq,0.88
1414,hg60,L2,0.5263157894736842,1.0,cbd,0.88
1415,hg60,L2,0.7368421052631579,1.0,cgc,0.8933333333333333
1416,hg60,L2,0.47368421052631576,1.0,chc,0.8133333333333334
1417,hg60,L2,0.5263157894736842,0.9473684210526315,cmt,0.6
1418,hg45,L1,0.5555555555555556,0.8333333333333334,abx,0.6857142857142857
1419,hg45,L1,0.8333333333333334,1.0,afo,0.8857142857142857
1420,hg45,L1,0.8333333333333334,0.7777777777777778,ahh,0.7714285714285715
1421,hg45,L1,0.7777777777777778,0.8333333333333334,ajd,0.7428571428571429
1422,hg45,L1,0.6111111111111112,0.7222222222222222,alg,0.7
1423,hg45,L1,0.7777777777777778,0.8333333333333334,aog,0.7571428571428571
1424,hg45,L1,0.3888888888888889,0.5,atb,0.5428571428571428
1425,hg45,L1,0.7222222222222222,0.7222222222222222,atf,0.7571428571428571
1426,hg45,L1,0.5555555555555556,0.8333333333333334,bfz,0.6857142857142857
1427,hg45,L1,0.6111111111111112,0.7777777777777778,biq,0.6428571428571429
1428,hg45,L1,0.7222222222222222,0.8333333333333334,brp,0.7857142857142857
1429,hg45,L1,0.6111111111111112,0.8333333333333334,bsq,0.7285714285714285
1430,hg45,L1,0.7222222222222222,0.8888888888888888,bxy,0.7428571428571429
1431,hg45,L1,0.7777777777777778,1.0,cch,0.8428571428571429
1432,hg45,L1,0.6666666666666666,0.4444444444444444,ccm,0.6
1433,hg45,L1,0.6111111111111112,0.7222222222222222,cdx,0.7
1434,hg45,L1,0.4444444444444444,0.7222222222222222,cey,0.5714285714285714
1435,hg45,L1,0.3888888888888889,0.8888888888888888,cfn,0.6714285714285714
1436,hg45,L1,0.8333333333333334,1.0,chc,0.9285714285714286
1437,hg45,L1,0.8888888888888888,1.0,cjp,0.9142857142857143
1438,hg45,L1,0.3333333333333333,0.7777777777777778,ckv,0.5285714285714286
1439,hg45,L1,0.6111111111111112,0.5555555555555556,cla,0.6285714285714286
1440,hg45,L2,0.5454545454545454,0.5909090909090909,agu,0.6136363636363636
1441,hg45,L2,0.6363636363636364,0.5,aju,0.6136363636363636
1442,hg45,L2,0.6363636363636364,0.45454545454545453,arg,0.6022727272727273
1443,hg45,L2,0.6818181818181818,1.0,ava,0.9204545454545454
1444,hg45,L2,0.6818181818181818,1.0,bas,0.8181818181818182
1445,hg45,L2,0.5909090909090909,0.5,bct,0.5
1446,hg45,L2,0.6818181818181818,0.8636363636363636,bhw,0.7727272727272727
1447,hg45,L2,0.7272727272727273,0.6363636363636364,biv,0.6590909090909091
1448,hg45,L2,0.5909090909090909,0.5909090909090909,bjn,0.6022727272727273
1449,hg45,L2,0.6818181818181818,0.9090909090909091,bnd,0.8295454545454546
1450,hg45,L2,0.5909090909090909,0.7272727272727273,bpi,0.7045454545454546
1451,hg45,L2,0.6818181818181818,0.6818181818181818,bqc,0.6590909090909091
1452,hg45,L2,0.7727272727272727,0.5909090909090909,bty,0.6590909090909091
1453,hg45,L2,0.6818181818181818,1.0,buu,0.8295454545454546
1454,hg45,L2,0.5909090909090909,0.5,byw,0.48863636363636365
1455,hg45,L2,0.7727272727272727,1.0,cbh,0.9090909090909091
1456,hg45,L2,0.5909090909090909,0.7272727272727273,ccf,0.6704545454545454
1457,hg45,L2,0.5909090909090909,0.45454545454545453,ced,0.5454545454545454
1458,hg45,L2,0.5,0.7272727272727273,cfx,0.5909090909090909
1459,hg45,L2,0.7272727272727273,0.5,cjc,0.5795454545454546
1460,hg45,L2,0.7727272727272727,0.9090909090909091,cjh,0.8295454545454546
1461,hg45,L2,0.6363636363636364,0.5909090909090909,clc,0.6477272727272727
1462,hg45,L2,0.7272727272727273,0.5,cmz,0.6477272727272727
1463,hg47,L1,0.5789473684210527,0.7894736842105263,aae,0.7972972972972973
1464,hg47,L1,0.5789473684210527,0.7894736842105263,acy,0.7432432432432432
1465,hg47,L1,0.5789473684210527,0.7894736842105263,ahb,0.7567567567567568
1466,hg47,L1,0.6842105263157895,0.7368421052631579,all,0.6351351351351351
1467,hg47,L1,0.47368421052631576,0.6842105263157895,anq,0.6486486486486487
1468,hg47,L1,0.6842105263157895,0.9473684210526315,aog,0.8378378378378378
1469,hg47,L1,0.6842105263157895,0.8947368421052632,atb,0.7972972972972973
1470,hg47,L1,0.7894736842105263,0.7894736842105263,atu,0.7972972972972973
1471,hg47,L1,0.47368421052631576,0.631578947368421,auk,0.5
1472,hg47,L1,0.8947368421052632,0.6842105263157895,bct,0.7972972972972973
1473,hg47,L1,0.47368421052631576,0.6842105263157895,bhe,0.5675675675675675
1474,hg47,L1,0.8421052631578947,0.7894736842105263,bls,0.7837837837837838
1475,hg47,L1,0.5789473684210527,0.6842105263157895,bmi,0.7297297297297297
1476,hg47,L1,0.631578947368421,0.7894736842105263,bnd,0.7432432432432432
1477,hg47,L1,0.631578947368421,0.8947368421052632,boi,0.7297297297297297
1478,hg47,L1,0.6842105263157895,0.7894736842105263,bpr,0.6756756756756757
1479,hg47,L1,0.8947368421052632,0.8421052631578947,bth,0.8513513513513513
1480,hg47,L1,0.7368421052631579,0.6842105263157895,bul,0.7432432432432432
1481,hg47,L1,0.631578947368421,0.7894736842105263,bup,0.7432432432432432
1482,hg47,L1,0.6842105263157895,0.9473684210526315,bxh,0.8378378378378378
1483,hg47,L1,0.5789473684210527,0.8421052631578947,bxy,0.7567567567567568
1484,hg47,L1,0.7894736842105263,0.7368421052631579,ced,0.7297297297297297
1485,hg47,L1,0.6842105263157895,0.7894736842105263,cfl,0.7702702702702703
1486,hg47,L1,0.631578947368421,0.7894736842105263,cfx,0.7432432432432432
1487,hg47,L2,0.8571428571428571,0.7619047619047619,adz,0.7682926829268293
1488,hg47,L2,0.3333333333333333,0.5238095238095238,aea,0.4268292682926829
1489,hg47,L2,0.7619047619047619,0.7619047619047619,agu,0.7439024390243902
1490,hg47,L2,0.6666666666666666,0.8095238095238095,alg,0.7073170731707317
1491,hg47,L2,0.7619047619047619,0.7142857142857143,amv,0.7317073170731707
1492,hg47,L2,0.5238095238095238,0.8095238095238095,aoo,0.6951219512195121
1493,hg47,L2,0.6190476190476191,0.7142857142857143,aqf,0.6585365853658537
1494,hg47,L2,0.6190476190476191,0.7142857142857143,aqg,0.6585365853658537
1495,hg47,L2,0.6190476190476191,0.7619047619047619,arc,0.7195121951219512
1496,hg47,L2,0.47619047619047616,0.42857142857142855,azh,0.6097560975609756
1497,hg47,L2,0.7619047619047619,0.8571428571428571,bah,0.8048780487804879
1498,hg47,L2,0.6666666666666666,0.6666666666666666,bkx,0.6829268292682927
1499,hg47,L2,0.5238095238095238,0.6666666666666666,bop,0.5975609756097561
1500,hg47,L2,0.5714285714285714,0.6666666666666666,bvl,0.7073170731707317
1501,hg47,L2,0.7619047619047619,0.9047619047619048,bxi,0.8170731707317073
1502,hg47,L2,0.5714285714285714,0.7619047619047619,cch,0.6829268292682927
1503,hg47,L2,0.6190476190476191,0.8095238095238095,ccr,0.7195121951219512
1504,hg47,L2,0.8095238095238095,0.6190476190476191,cgy,0.6951219512195121
1505,hg47,L2,0.38095238095238093,0.8571428571428571,cik,0.6463414634146342
1506,hg47,L2,0.47619047619047616,0.6666666666666666,cje,0.5853658536585366
1507,hg47,L2,0.5714285714285714,0.6666666666666666,clo,0.6585365853658537
1508,hg47,L2,0.6666666666666666,0.7619047619047619,clv,0.7560975609756098
1509,hg47,L2,0.5238095238095238,0.7619047619047619,cmm,0.6585365853658537
1510,hg34,L2,0.5555555555555556,0.9444444444444444,aal,0.8405797101449275
1511,hg34,L2,0.4444444444444444,0.8888888888888888,acq,0.782608695652174
1512,hg34,L2,0.6111111111111112,0.8333333333333334,adk,0.7536231884057971
1513,hg34,L2,0.8333333333333334,0.3333333333333333,agb,0.4782608695652174
1514,hg34,L2,0.6666666666666666,0.8888888888888888,ahb,0.8405797101449275
1515,hg34,L2,0.4444444444444444,0.7222222222222222,alg,0.7391304347826086
1516,hg34,L2,0.8333333333333334,0.8888888888888888,anp,0.8405797101449275
1517,hg34,L2,0.5555555555555556,1.0,aom,0.855072463768116
1518,hg34,L2,0.5,0.9444444444444444,arn,0.782608695652174
1519,hg34,L2,0.6666666666666666,0.7777777777777778,ati,0.7536231884057971
1520,hg34,L2,0.6111111111111112,0.7222222222222222,awl,0.7536231884057971
1521,hg34,L2,0.3333333333333333,0.6111111111111112,bgm,0.5797101449275363
1522,hg34,L2,0.5,0.7222222222222222,bhz,0.6231884057971014
1523,hg34,L2,0.5,0.8333333333333334,bmb,0.7101449275362319
1524,hg34,L2,0.5,0.8333333333333334,bqs,0.6956521739130435
1525,hg34,L2,0.7777777777777778,0.7222222222222222,bun,0.7536231884057971
1526,hg34,L2,0.3888888888888889,0.7777777777777778,bvv,0.6666666666666666
1527,hg34,L2,0.5555555555555556,0.8333333333333334,bxy,0.782608695652174
1528,hg34,L2,0.4444444444444444,0.7222222222222222,bzn,0.6376811594202898
1529,hg34,L2,0.6666666666666666,0.7777777777777778,cbu,0.7101449275362319
1530,hg34,L2,0.6666666666666666,0.7222222222222222,cce,0.7536231884057971
1531,hg34,L2,0.3888888888888889,0.8333333333333334,ckt,0.6086956521739131
1532,hg34,L2,0.5555555555555556,0.8333333333333334,cld,0.7971014492753623
1533,hg34,L1,0.5263157894736842,0.7894736842105263,adr,0.6666666666666666
1534,hg34,L1,0.47368421052631576,0.7368421052631579,afj,0.6533333333333333
1535,hg34,L1,0.7368421052631579,0.7894736842105263,aig,0.68
1536,hg34,L1,0.7368421052631579,0.7894736842105263,aih,0.68
1537,hg34,L1,0.631578947368421,0.8421052631578947,aiv,0.6933333333333334
1538,hg34,L1,0.5789473684210527,0.7894736842105263,ajd,0.7333333333333333
1539,hg34,L1,0.7368421052631579,1.0,akk,0.8533333333333334
1540,hg34,L1,0.5263157894736842,0.7894736842105263,aof,0.7466666666666667
1541,hg34,L1,0.631578947368421,0.5263157894736842,aps,0.5466666666666666
1542,hg34,L1,0.6842105263157895,0.7368421052631579,awf,0.8133333333333334
1543,hg34,L1,0.47368421052631576,0.47368421052631576,awo,0.6133333333333333
1544,hg34,L1,0.6842105263157895,0.8421052631578947,azp,0.7466666666666667
1545,hg34,L1,0.42105263157894735,0.6842105263157895,bdf,0.6266666666666667
1546,hg34,L1,0.5789473684210527,0.9473684210526315,bfd,0.72
1547,hg34,L1,0.5263157894736842,0.631578947368421,bjz,0.4666666666666667
1548,hg34,L1,0.42105263157894735,0.9473684210526315,bna,0.76
1549,hg34,L1,0.5263157894736842,0.9473684210526315,bqc,0.8
