,Unnamed: 0,concept,is_bool,item_num,set_num,answer,hyes,hno,p(yes),lambda_rule,rule_expression,manual_code,object,concept_num,set,model_answer,to_annotate,code_eval,human_lq,chance,coverage_manual_code,full_coverage_manual_code,consistency
83,4836,the unique element and is (blue or circle),False,77,25,0,1,21,0.0710019124792324,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",large blue rectangle,hg93,25,False,False,False,0.8795454545454544,0.8814292581317096,0.9324324324324325,0.9367088607594937,True
84,4837,the unique element and is (blue or circle),False,78,25,0,2,20,0.0145755626105028,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",small yellow triangle,hg93,25,False,False,False,0.8795454545454544,0.8814292581317096,0.9324324324324325,0.9367088607594937,True
85,3923,the unique element and is (blue or green),False,79,25,1,21,1,0.1563272650653289,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",small blue triangle,hg94,25,False,True,False,0.9415584415584416,0.8628257887517148,0.9367088607594937,0.9259259259259259,True
86,3924,the unique element and is (blue or green),False,80,25,0,0,22,0.0404803801558273,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",large yellow rectangle,hg94,25,False,True,False,0.9415584415584416,0.8628257887517148,0.9367088607594937,0.9259259259259259,True
87,6586,the unique element and is (blue and circle),False,71,25,0,0,23,0.0073205284638788,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",large yellow triangle,hg95,25,False,False,False,0.9702517162471396,0.8287070854638421,0.9014084507042254,0.9054054054054054,True
88,6587,the unique element and is (blue and circle),False,72,25,0,0,23,0.0058147417057625,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",large green rectangle,hg95,25,False,False,False,0.9702517162471396,0.8287070854638421,0.9014084507042254,0.9054054054054054,True
89,6588,the unique element and is (blue and circle),False,73,25,0,1,22,0.0145814020867192,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",small blue triangle,hg95,25,False,False,False,0.9702517162471396,0.8287070854638421,0.9014084507042254,0.9054054054054054,True
90,4078,the unique object,False,71,25,0,0,20,0.0297809698300852,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",medium green triangle,hg96,25,False,False,False,0.9921052631578948,0.8755555555555556,0.9295774647887324,0.9333333333333333,True
91,4079,the unique object,False,72,25,0,0,20,0.0226041807393357,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",medium yellow circle,hg96,25,False,False,False,0.9921052631578948,0.8755555555555556,0.9295774647887324,0.9333333333333333,True
92,4080,the unique object,False,73,25,0,0,20,0.1747642957237758,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",small green rectangle,hg96,25,False,False,False,0.9921052631578948,0.8755555555555556,0.9295774647887324,0.9333333333333333,True
93,4081,the unique object,False,74,25,0,0,20,0.0281587478841629,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",large blue rectangle,hg96,25,False,False,False,0.9921052631578948,0.8755555555555556,0.9295774647887324,0.9333333333333333,True
94,3021,same shape as a uniquely blue object,False,73,25,0,0,22,0.0074613605654576,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",large yellow rectangle,hg97,25,False,False,False,0.775,0.7368864901332433,0.8493150684931506,0.8441558441558441,True
95,3022,same shape as a uniquely blue object,False,74,25,1,13,9,0.5836301701932598,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",medium blue triangle,hg97,25,True,False,False,0.775,0.7368864901332433,0.8493150684931506,0.8441558441558441,False
96,3023,same shape as a uniquely blue object,False,75,25,0,1,21,0.0288860324910729,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",small yellow circle,hg97,25,False,False,False,0.775,0.7368864901332433,0.8493150684931506,0.8441558441558441,True
97,3024,same shape as a uniquely blue object,False,76,25,0,3,19,0.0387750213460549,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",small yellow rectangle,hg97,25,False,False,False,0.775,0.7368864901332433,0.8493150684931506,0.8441558441558441,True
98,5067,same shape as the unique largest blue object,False,72,25,1,16,8,0.8285044855234673,"""λx.apply1(apply3(same_color,iota(filter(compose2(not,apply3(size-gt,x.o)), filter(blue, x.s)))),x.o)""
",same color as the unique (blue object that this object is not larger than) ,"def is_rule(obj):
    return np.sum([x.blue and not (obj.size_num > x.size_num) for x in obj.current_set.objs]) == 1",large blue triangle,hg57,25,True,False,True,0.6885964912280702,0.5821767713659605,0.8055555555555556,0.8108108108108109,True
99,5068,same shape as the unique largest blue object,False,73,25,1,10,14,0.2655874703166319,"""λx.apply1(apply3(same_color,iota(filter(compose2(not,apply3(size-gt,x.o)), filter(blue, x.s)))),x.o)""
",same color as the unique blue object that is not smaller than this object,"def is_rule(obj):
    return np.sum([x.blue and not (obj.size_num > x.size_num) for x in obj.current_set.objs]) == 1",large green triangle,hg57,25,False,False,True,0.6885964912280702,0.5821767713659605,0.8055555555555556,0.8108108108108109,False
100,7160,unique largest (blue or green) object,False,64,25,0,2,23,0.0184043609734771,"""λx.apply1(apply3(same_color,x.o),iota(filter(compose11(compose8(compose6(and,not),yellow),apply2(size-lt,x.o)), x.s)))""
",same color as (the unique object that is ((not yellow) and (not smaller than this object))),"def is_rule(obj):
    return np.sum([(not x.yellow) and not (x.size_num < obj.size_num) for x in obj.current_set.objs]) == 1",large yellow circle,hg56,25,False,False,False,0.7333333333333333,0.6107266435986161,0.828125,0.8235294117647058,True
101,7161,unique largest (blue or green) object,False,65,25,1,18,7,0.6629221599611128,"""λx.apply1(apply3(same_color,x.o),iota(filter(compose11(compose8(compose6(and,not),yellow),apply2(size-lt,x.o)), x.s)))""
",same color as (the unique object that is ((not yellow) and (not smaller))),"def is_rule(obj):
    return np.sum([(not x.yellow) and not (x.size_num < obj.size_num) for x in obj.current_set.objs]) == 1",small blue circle,hg56,25,True,False,True,0.7333333333333333,0.6107266435986161,0.828125,0.8235294117647058,True
102,7162,unique largest (blue or green) object,False,66,25,0,1,24,0.0065225730636484,"""λx.apply1(apply3(same_color,x.o),iota(filter(compose11(compose8(compose6(and,not),yellow),apply2(size-lt,x.o)), x.s)))""
",same color as (the unique object that is ((not yellow) and (not smaller))),"def is_rule(obj):
    return np.sum([(not x.yellow) and not (x.size_num < obj.size_num) for x in obj.current_set.objs]) == 1",medium yellow triangle,hg56,25,False,False,False,0.7333333333333333,0.6107266435986161,0.828125,0.8235294117647058,True
103,7163,unique largest (blue or green) object,False,67,25,0,3,22,0.0065669920707023,"""λx.apply1(apply3(same_color,x.o),iota(filter(compose11(compose8(compose6(and,not),yellow),apply2(size-lt,x.o)), x.s)))""
",same color as (the unique object that is ((not yellow) and (not smaller))),"def is_rule(obj):
    return np.sum([(not x.yellow) and not (x.size_num < obj.size_num) for x in obj.current_set.objs]) == 1",small yellow rectangle,hg56,25,False,False,True,0.7333333333333333,0.6107266435986161,0.828125,0.8235294117647058,False
104,7095,(same shape as a blue object) and circle,False,70,25,0,12,10,0.6722605188688249,"""λx.apply1(circle,x.o)""
",circle,"def is_rule(obj):
    return obj.circle",medium yellow circle,hg43,25,True,False,True,0.8308080808080807,0.6508629240230113,0.9428571428571428,0.9295774647887324,True
105,7610,blue or larger than all other objects,False,78,25,0,2,23,0.0233012663609315,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",small green circle,hg31,25,False,True,False,0.9085714285714286,0.5190362879238548,0.9230769230769231,0.926829268292683,True
106,7611,blue or larger than all other objects,False,79,25,1,23,2,0.993742715379426,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",large blue triangle,hg31,25,True,True,True,0.9085714285714286,0.5190362879238548,0.9230769230769231,0.926829268292683,True
107,7612,blue or larger than all other objects,False,80,25,0,1,24,0.0145824337948852,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",small green rectangle,hg31,25,False,True,False,0.9085714285714286,0.5190362879238548,0.9230769230769231,0.926829268292683,True
108,7613,blue or larger than all other objects,False,81,25,0,4,21,0.0093197857451059,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",small green triangle,hg31,25,False,True,False,0.9085714285714286,0.5190362879238548,0.9230769230769231,0.926829268292683,True
109,234,same shape as a blue object,False,69,25,0,2,18,0.0029724897570986,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",large yellow triangle,hg37,25,False,False,False,0.8083333333333332,0.5689795918367347,0.927536231884058,0.9285714285714286,True
110,5674,unique largest blue object,False,75,25,0,1,22,0.010324265050599,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium green triangle,hg55,25,False,True,False,0.8706018518518519,0.6893491124260356,0.8933333333333333,0.8974358974358975,True
111,5675,unique largest blue object,False,76,25,1,19,4,0.6992352242858715,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",small blue rectangle,hg55,25,True,True,True,0.8706018518518519,0.6893491124260356,0.8933333333333333,0.8974358974358975,True
112,5676,unique largest blue object,False,77,25,0,0,23,0.0036280533912531,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",large yellow circle,hg55,25,False,True,False,0.8706018518518519,0.6893491124260356,0.8933333333333333,0.8974358974358975,True
113,2386,same shape as one of the largest and blue,False,67,25,0,9,14,0.0268498354715802,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",small green triangle,hg58,25,False,False,False,0.7116704805491989,0.5096450617283951,0.8507462686567164,0.8472222222222222,True
114,2387,same shape as one of the largest and blue,False,68,25,0,3,20,0.0951119755690115,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",small green circle,hg58,25,False,False,False,0.7116704805491989,0.5096450617283951,0.8507462686567164,0.8472222222222222,True
115,2388,same shape as one of the largest and blue,False,69,25,0,4,19,0.150210358442564,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",large yellow circle,hg58,25,False,False,False,0.7116704805491989,0.5096450617283951,0.8507462686567164,0.8472222222222222,True
116,2389,same shape as one of the largest and blue,False,70,25,0,14,9,0.8202125556892952,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",small blue triangle,hg58,25,True,False,True,0.7116704805491989,0.5096450617283951,0.8507462686567164,0.8472222222222222,True
117,2390,same shape as one of the largest and blue,False,71,25,1,18,5,0.9198224777263704,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium blue rectangle,hg58,25,True,False,True,0.7116704805491989,0.5096450617283951,0.8507462686567164,0.8472222222222222,True
118,5822,all objects of this shape are blue,False,71,25,1,22,2,0.9943248739176624,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium blue circle,hg69,25,True,False,True,0.93125,0.5346260387811634,1.0,1.0,True
119,5823,all objects of this shape are blue,False,72,25,0,3,21,0.0058083292555011,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",large yellow rectangle,hg69,25,False,False,False,0.93125,0.5346260387811634,1.0,1.0,True
120,5824,all objects of this shape are blue,False,73,25,1,21,3,0.9893502023498968,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",large blue rectangle,hg69,25,True,False,True,0.93125,0.5346260387811634,1.0,1.0,True
121,5825,all objects of this shape are blue,False,74,25,0,4,20,0.0018661202577732,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",small green triangle,hg69,25,False,False,False,0.93125,0.5346260387811634,1.0,1.0,True
122,5826,all objects of this shape are blue,False,75,25,1,22,2,0.9912201972714456,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",small blue rectangle,hg69,25,True,False,True,0.93125,0.5346260387811634,1.0,1.0,True
123,6434,same shape as a blue object,False,72,25,0,1,18,0.0022064149967491,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium yellow triangle,hg87,25,False,True,False,0.9,0.5280470914127424,0.875,0.881578947368421,True
124,6435,same shape as a blue object,False,73,25,0,2,17,0.0080233240386178,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium yellow rectangle,hg87,25,False,True,False,0.9,0.5280470914127424,0.875,0.881578947368421,True
125,6436,same shape as a blue object,False,74,25,0,3,16,0.0082241898983284,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",medium green rectangle,hg87,25,False,True,False,0.9,0.5280470914127424,0.875,0.881578947368421,True
126,6437,same shape as a blue object,False,75,25,0,2,17,0.0151953304552989,"""λx.apply1(compose11(compose7(compose6(and,not),green),yellow),x.o)""
",(not green) and (not yellow),"def is_rule(obj):
    return (not obj.green) and (not obj.yellow)",large yellow rectangle,hg87,25,False,True,False,0.9,0.5280470914127424,0.875,0.881578947368421,True
127,7453,one of the largest and blue,False,68,25,0,0,21,0.0654719459266743,"""λx.apply1(compose11(compose8(and,large),blue),x.o)""
",large and blue,"def is_rule(obj):
    return obj.large and obj.blue",large green rectangle,hg33,25,False,False,False,0.9232804232804231,0.6941818945599665,0.9558823529411765,0.9565217391304348,True
128,6130,(same shape as one of the largest) and blue,False,81,25,0,1,25,0.0019442374336904,"""λx.apply1(compose11(compose8(and,large),blue),x.o)""
",large and blue,"def is_rule(obj):
    return obj.large and obj.blue",large yellow rectangle,hg46,25,False,True,False,0.8444055944055944,0.5976203353163871,0.8765432098765432,0.8837209302325582,True
129,6131,(same shape as one of the largest) and blue,False,82,25,0,11,15,0.2722192116915494,"""λx.apply1(compose11(compose8(and,large),blue),x.o)""
",large and blue,"def is_rule(obj):
    return obj.large and obj.blue",small blue circle,hg46,25,False,True,False,0.8444055944055944,0.5976203353163871,0.8765432098765432,0.8837209302325582,True
130,6132,(same shape as one of the largest) and blue,False,83,25,0,1,25,0.0009976533807503,"""λx.apply1(compose11(compose8(and,large),blue),x.o)""
",large and blue,"def is_rule(obj):
    return obj.large and obj.blue",small green triangle,hg46,25,False,True,False,0.8444055944055944,0.5976203353163871,0.8765432098765432,0.8837209302325582,True
131,6133,(same shape as one of the largest) and blue,False,84,25,0,10,16,0.269158454830972,"""λx.apply1(compose11(compose8(and,large),blue),x.o)""
",large and blue,"def is_rule(obj):
    return obj.large and obj.blue",small blue triangle,hg46,25,False,True,False,0.8444055944055944,0.5976203353163871,0.8765432098765432,0.8837209302325582,True
132,6134,(same shape as one of the largest) and blue,False,85,25,0,1,25,0.0012110208870126,"""λx.apply1(compose11(compose8(and,large),blue),x.o)""
",large and blue,"def is_rule(obj):
    return obj.large and obj.blue",small yellow rectangle,hg46,25,False,True,False,0.8444055944055944,0.5976203353163871,0.8765432098765432,0.8837209302325582,True
133,386,blue and same shape as another object,False,72,25,0,2,20,0.0056105704450146,"""λx.apply1(compose11(compose8(and,large),blue),x.o)""
",large and blue,"def is_rule(obj):
    return obj.large and obj.blue",large green circle,hg62,25,False,True,False,0.8727272727272727,0.7340720221606647,0.9027777777777778,0.8947368421052632,True
134,387,blue and same shape as another object,False,73,25,0,0,22,0.0097734078618714,"""λx.apply1(compose11(compose8(and,large),blue),x.o)""
",large and blue,"def is_rule(obj):
    return obj.large and obj.blue",small green rectangle,hg62,25,False,True,False,0.8727272727272727,0.7340720221606647,0.9027777777777778,0.8947368421052632,True
135,388,blue and same shape as another object,False,74,25,0,16,6,0.8759064844567774,"""λx.apply1(compose11(compose8(and,large),blue),x.o)""
",large and blue,"def is_rule(obj):
    return obj.large and obj.blue",large blue triangle,hg62,25,True,True,True,0.8727272727272727,0.7340720221606647,0.9027777777777778,0.8947368421052632,True
136,389,blue and same shape as another object,False,75,25,0,1,21,0.0089865216846192,"""λx.apply1(compose11(compose8(and,large),blue),x.o)""
",large and blue,"def is_rule(obj):
    return obj.large and obj.blue",large yellow rectangle,hg62,25,False,True,False,0.8727272727272727,0.7340720221606647,0.9027777777777778,0.8947368421052632,True
137,8160,blue or (larger or equal in size to all other objects),False,64,25,0,2,22,0.1222535109411637,"""λx.apply1(compose11(compose8(or,blue),large),x.o)""
",large or blue,"def is_rule(obj):
    return obj.large and obj.blue",small green triangle,hg34,25,False,False,False,0.7779487179487178,0.5555555555555556,0.421875,0.4492753623188406,True
138,8161,blue or (larger or equal in size to all other objects),False,65,25,0,3,21,0.039742894656797,"""λx.apply1(compose11(compose8(or,blue),large),x.o)""
",large or blue,"def is_rule(obj):
    return obj.large and obj.blue",small yellow circle,hg34,25,False,False,False,0.7779487179487178,0.5555555555555556,0.421875,0.4492753623188406,True
139,8162,blue or (larger or equal in size to all other objects),False,66,25,0,12,12,0.1953105601818379,"""λx.apply1(compose11(compose8(or,blue),large),x.o)""
",large or blue,"def is_rule(obj):
    return obj.large and obj.blue",medium green triangle,hg34,25,False,False,False,0.7779487179487178,0.5555555555555556,0.421875,0.4492753623188406,True
140,8163,blue or (larger or equal in size to all other objects),False,67,25,1,14,10,0.8254776883566137,"""λx.apply1(compose11(compose8(or,blue),large),x.o)""
",large or blue,"def is_rule(obj):
    return obj.large and obj.blue",small blue triangle,hg34,25,True,False,False,0.7779487179487178,0.5555555555555556,0.421875,0.4492753623188406,False
141,8164,blue or (larger or equal in size to all other objects),False,68,25,1,23,1,0.997801062527742,"""λx.apply1(compose11(compose8(or,blue),large),x.o)""
",large or blue,"def is_rule(obj):
    return obj.large and obj.blue",large blue rectangle,hg34,25,True,False,True,0.7779487179487178,0.5555555555555556,0.421875,0.4492753623188406,True
142,5149,same shape as a (circle or blue) object,False,80,25,1,14,11,0.8862469904462387,"""λx.apply1(compose11(compose8(or,circle),blue),x.o)""
",circle or blue,"def is_rule(obj):
    return obj.large and obj.blue",small yellow circle,hg38,25,True,False,False,0.5727272727272728,0.518140589569161,0.5,0.5119047619047619,False
143,5150,same shape as a (circle or blue) object,False,81,25,0,13,12,0.010802611177155,"""λx.apply1(compose11(compose8(or,circle),blue),x.o)""
",circle or blue,"def is_rule(obj):
    return obj.large and obj.blue",medium yellow triangle,hg38,25,False,False,False,0.5727272727272728,0.518140589569161,0.5,0.5119047619047619,True
144,5151,same shape as a (circle or blue) object,False,82,25,0,12,13,0.0172347626252076,"""λx.apply1(compose11(compose8(or,circle),blue),x.o)""
",circle or blue,"def is_rule(obj):
    return obj.large and obj.blue",medium green triangle,hg38,25,False,False,False,0.5727272727272728,0.518140589569161,0.5,0.5119047619047619,True
145,5152,same shape as a (circle or blue) object,False,83,25,0,7,18,0.0199414463839957,"""λx.apply1(compose11(compose8(or,circle),blue),x.o)""
",circle or blue,"def is_rule(obj):
    return obj.large and obj.blue",large green rectangle,hg38,25,False,False,False,0.5727272727272728,0.518140589569161,0.5,0.5119047619047619,True
146,4754,not one of the largest or smallest,False,71,25,1,17,6,0.6908531870585648,"""λx.apply1(compose2(apply9(and,exists(apply3(size-gt,x.o), x.s)),medium),x.o)""
",medium and larger than some object,"def is_rule(obj):
    return obj.medium and np.any([obj.size_num > x.size_num for x in obj.current_set.objs])",medium green triangle,hg27,25,True,False,True,0.8826086956521738,0.6675900277008311,0.9859154929577465,0.9868421052631579,True
147,4755,not one of the largest or smallest,False,72,25,1,18,5,0.6964156416561309,"""λx.apply1(compose2(apply9(and,exists(apply3(size-gt,x.o), x.s)),medium),x.o)""
",medium and larger than some object,"def is_rule(obj):
    return obj.medium and np.any([obj.size_num > x.size_num for x in obj.current_set.objs])",medium yellow rectangle,hg27,25,True,False,True,0.8826086956521738,0.6675900277008311,0.9859154929577465,0.9868421052631579,True
148,4756,not one of the largest or smallest,False,73,25,0,1,22,0.0148864654624958,"""λx.apply1(compose2(apply9(and,exists(apply3(size-gt,x.o), x.s)),medium),x.o)""
",medium and larger than some object,"def is_rule(obj):
    return obj.medium and np.any([obj.size_num > x.size_num for x in obj.current_set.objs])",small green triangle,hg27,25,False,False,False,0.8826086956521738,0.6675900277008311,0.9859154929577465,0.9868421052631579,True
149,4757,not one of the largest or smallest,False,74,25,0,1,22,0.0324127432249952,"""λx.apply1(compose2(apply9(and,exists(apply3(size-gt,x.o), x.s)),medium),x.o)""
",medium and larger than some object,"def is_rule(obj):
    return obj.medium and np.any([obj.size_num > x.size_num for x in obj.current_set.objs])",large yellow rectangle,hg27,25,False,False,False,0.8826086956521738,0.6675900277008311,0.9859154929577465,0.9868421052631579,True
150,4758,not one of the largest or smallest,False,75,25,0,2,21,0.0128081275219074,"""λx.apply1(compose2(apply9(and,exists(apply3(size-gt,x.o), x.s)),medium),x.o)""
",medium and larger than some object,"def is_rule(obj):
    return obj.medium and np.any([obj.size_num > x.size_num for x in obj.current_set.objs])",small yellow circle,hg27,25,False,False,False,0.8826086956521738,0.6675900277008311,0.9859154929577465,0.9868421052631579,True
151,6360,there is another object of the same shape and another object of the same color,False,70,25,0,6,15,0.0761447472077634,"""λx.apply1(rectangle,x.o)""
",rectangle,"def is_rule(obj):
    return obj.rectangle",medium yellow circle,hg73,25,False,True,False,0.681704260651629,0.5385802469135802,0.6571428571428571,0.6666666666666666,True
152,6361,there is another object of the same shape and another object of the same color,False,71,25,0,3,18,0.0608304069386349,"""λx.apply1(rectangle,x.o)""
",rectangle,"def is_rule(obj):
    return obj.rectangle",small yellow triangle,hg73,25,False,True,False,0.681704260651629,0.5385802469135802,0.6571428571428571,0.6666666666666666,True
153,311,exactly one object in the set is blue excluding this object,False,76,25,0,10,14,0.0157442695522149,"""λx.apply7(not,apply1(apply2(same_color,x.o),iota(filter(blue, x.s))))""
",not the same color as a uniquely blue object,"def is_rule(obj):
    return (np.sum([x.blue for x in obj.current_set.objs]) == 1) and (np.sum([x.blue and x.color != obj.color for x in obj.current_set.objs]) == 1)",large green circle,hg102,25,False,False,False,0.6104166666666667,0.5064893446563051,0.868421052631579,0.8734177215189873,True
154,312,exactly one object in the set is blue excluding this object,False,77,25,0,12,12,0.092614780462668,"""λx.apply7(not,apply1(apply2(same_color,x.o),iota(filter(blue, x.s))))""
",not the same color as a uniquely blue object,"def is_rule(obj):
    return (np.sum([x.blue for x in obj.current_set.objs]) == 1) and (np.sum([x.blue and x.color != obj.color for x in obj.current_set.objs]) == 1)",medium green triangle,hg102,25,False,False,False,0.6104166666666667,0.5064893446563051,0.868421052631579,0.8734177215189873,True
155,313,exactly one object in the set is blue excluding this object,False,78,25,0,8,16,0.0915623116726465,"""λx.apply7(not,apply1(apply2(same_color,x.o),iota(filter(blue, x.s))))""
",not the same color as a uniquely blue object,"def is_rule(obj):
    return (np.sum([x.blue for x in obj.current_set.objs]) == 1) and (np.sum([x.blue and x.color != obj.color for x in obj.current_set.objs]) == 1)",medium yellow triangle,hg102,25,False,False,False,0.6104166666666667,0.5064893446563051,0.868421052631579,0.8734177215189873,True
156,4002,(same shape as one of the largest) or blue,False,77,25,1,19,4,0.9687364412320676,"""λx.apply7(not,apply1(compose11(compose8(and,small),yellow),x.o))""
",not (yellow and small),"def is_rule(obj):
    return not (obj.yellow and obj.small)",medium yellow circle,hg47,25,True,False,True,0.7246376811594203,0.685901249256395,0.8701298701298701,0.8780487804878049,True
157,4003,(same shape as one of the largest) or blue,False,78,25,1,20,3,0.9131832756720542,"""λx.apply7(not,apply1(compose11(compose8(and,small),yellow),x.o))""
",not (yellow and small),"def is_rule(obj):
    return not (obj.yellow and obj.small)",medium yellow triangle,hg47,25,True,False,True,0.7246376811594203,0.685901249256395,0.8701298701298701,0.8780487804878049,True
158,4004,(same shape as one of the largest) or blue,False,79,25,1,19,4,0.937982014701788,"""λx.apply7(not,apply1(compose11(compose8(and,small),yellow),x.o))""
",not (yellow and small),"def is_rule(obj):
    return not (obj.yellow and obj.small)",medium yellow rectangle,hg47,25,True,False,True,0.7246376811594203,0.685901249256395,0.8701298701298701,0.8780487804878049,True
159,4005,(same shape as one of the largest) or blue,False,80,25,1,18,5,0.9976698812678252,"""λx.apply7(not,apply1(compose11(compose8(and,small),yellow),x.o))""
",not (yellow and small),"def is_rule(obj):
    return not (obj.yellow and obj.small)",medium blue rectangle,hg47,25,True,False,True,0.7246376811594203,0.685901249256395,0.8701298701298701,0.8780487804878049,True
160,4006,(same shape as one of the largest) or blue,False,81,25,1,16,7,0.9847915108879306,"""λx.apply7(not,apply1(compose11(compose8(and,small),yellow),x.o))""
",not (yellow and small),"def is_rule(obj):
    return not (obj.yellow and obj.small)",small blue circle,hg47,25,True,False,True,0.7246376811594203,0.685901249256395,0.8701298701298701,0.8780487804878049,True
161,6729,exactly one blue object in the set,False,70,25,1,15,7,0.7251896363346759,"""λx.apply7(not,apply1(green,iota(filter(blue, x.s))))""
",the uniquely blue element in the set is not green,"def is_rule(obj):
    return np.sum([x.blue for x in obj.current_set.objs]) == 1",medium green triangle,hg103,25,True,False,True,0.562200956937799,0.5496340776881216,1.0,1.0,True
162,6730,exactly one blue object in the set,False,71,25,1,14,8,0.6456195822260042,"""λx.apply7(not,apply1(green,iota(filter(blue, x.s))))""
",the uniquely blue element in the set is not green,"def is_rule(obj):
    return np.sum([x.blue for x in obj.current_set.objs]) == 1",medium blue triangle,hg103,25,True,False,True,0.562200956937799,0.5496340776881216,1.0,1.0,True
